reviewId,content,clean_content,at,score,sentimen
f5d28cb5-4b28-4919-9ab4-9ca7a482d4f3,katanya aplikasi ini aman tapi kenapa kepotong goole play,katanya aplikasi ini aman tapi kenapa kepotong goole play,2025-05-03 22:36:48,2,positif
3618dc83-92a7-4430-b09d-36f941b84810,dana tidak aman mending pakek aplikasi lain. orang duit duit saya masak tidak bisa login kembali tidak ada pertanggung jawaban tidak aman pasti ada orang dalam yang mencoba mecuri duit pengguna dana,dana tidak aman mending pakek aplikasi lain orang duit duit saya masak tidak bisa login kembali tidak ada pertanggung jawaban tidak aman pasti ada orang dalam yang mencoba mecuri duit pengguna dana,2025-05-03 21:55:27,1,negatif
e4ebd193-a416-4556-8032-709dac83785c,Yaman dan aman terkendali,yaman dan aman terkendali,2025-05-03 19:28:29,5,positif
9a14be1d-0b24-46e0-9582-771f5c23c456,"Hati2 Pakai Aplikasi ini. akun Saya di buat tidak bisa login, Tanpa Solusi yg jelas. udah hampir sebulan tidak bisa login. CS hanya bisa bilang tiket laporan sedang kita buatkan, mohon tunggu. tunggu2 yg gak jelas. gak ada solusi. uang saya tersangkut di Aplikasi ini.",hati pakai aplikasi ini akun saya di buat tidak bisa login tanpa solusi yg jelas udah hampir sebulan tidak bisa login cs hanya bisa bilang tiket laporan sedang kita buatkan mohon tunggu tunggu yg gak jelas gak ada solusi uang saya tersangkut di aplikasi ini,2025-05-03 19:11:25,1,negatif
0d0e8b7b-0cdb-45e0-a5ca-a87f39029ab7,joosss buanget membantu dan aman👍👍👍,joosss buanget membantu dan aman,2025-05-03 18:45:37,5,positif
c5be3b65-b63b-4f66-a7b1-4b23667c46eb,cara masuk nomer mati gimana ya saldo saya masih jutaan tapi gabisa masuk gara gara nomer mati sandi wajah sama pin ingat semuaa 🥲🥲,cara masuk nomer mati gimana ya saldo saya masih jutaan tapi gabisa masuk gara gara nomer mati sandi wajah sama pin ingat semuaa,2025-05-03 18:06:43,1,negatif
69ca3dbc-5066-4f3a-a223-26127a588c4f,berikan pengalaman menggunakan untuk android yang lebih kecil penyimpanan seperti ram 1 gb,berikan pengalaman menggunakan untuk android yang lebih kecil penyimpanan seperti ram gb,2025-05-03 17:37:06,2,positif
7d355aca-33e5-4fce-ad13-7c114dccd2c4,"Aplikasi kurang ajar tiba² saldo ku terpotong tanpa ada konfirmasi ke saya dlu ,apa susahnya minta pin dlu😡",aplikasi kurang ajar tiba saldo ku terpotong tanpa ada konfirmasi ke saya dlu apa susahnya minta pin dlu,2025-05-03 17:21:06,1,negatif
278df5c6-dd94-4329-b920-f3fa7a981e65,"DANA mantap,,, Saya tidak takut lagi untuk menyimpan uang atau bertransaksi di dana,karena keamanan nyan sudah ok...",dana mantap saya tidak takut lagi untuk menyimpan uang atau bertransaksi di danakarena keamanan nyan sudah ok,2025-05-03 17:19:35,5,negatif
8a7d24b3-36b6-4a65-93a1-0b29a5308a15,mudah untuk bertransaksi...dan aman,mudah untuk bertransaksidan aman,2025-05-03 16:25:00,2,positif
064453d4-b24b-4b53-965c-ea9150544be9,"saya bener bener kecewa sama dana sekarang ,saya mengalami lupa Pin akun dana saya,dan saya sudah verifikasi dengan wajah saya Tetapi saya tidak bisa Menganti pin baru dengan alasan no hp saya yg terkait di akun dana sudah tidak aktif ,apakah dengan identitas wajah tidak bisa meriset atau Menganti pin dana saya,tolong lahbantu saya agar saya bisa login ke akun dana saya ,di situ saya punya email yg terkait buat kirim code ke sana apa tidak bisa ?",saya bener bener kecewa sama dana sekarang saya mengalami lupa pin akun dana sayadan saya sudah verifikasi dengan wajah saya tetapi saya tidak bisa menganti pin baru dengan alasan no hp saya yg terkait di akun dana sudah tidak aktif apakah dengan identitas wajah tidak bisa meriset atau menganti pin dana sayatolong lahbantu saya agar saya bisa login ke akun dana saya di situ saya punya email yg terkait buat kirim code ke sana apa tidak bisa,2025-05-03 16:20:37,1,negatif
14fbcac6-a60d-4367-9c2c-9e997a9d5477,aman dan lancar,aman dan lancar,2025-05-03 15:31:13,5,positif
529c48d7-8271-4fcf-9c62-ac23e9c63ceb,"Uang saya pernah dicuri dari aplikasi dana dan oleh orang tak dikenal Padahal saya tak pernah memberikan otp atau apapun kepada orang lain termasuk saudara dan saya telah merugi,sekitar Rp.6500.000,- Lebih.Dan,saya tak mendapatkan ganti rugi sedikitpun dari pihak dana'nya.🤮🤮😡😡😡",uang saya pernah dicuri dari aplikasi dana dan oleh orang tak dikenal padahal saya tak pernah memberikan otp atau apapun kepada orang lain termasuk saudara dan saya telah merugisekitar rp lebihdansaya tak mendapatkan ganti rugi sedikitpun dari pihak dananya,2025-05-03 15:29:04,1,negatif
865dbe32-7137-4305-a221-2fcc2cddb993,"dengan dana bisnis dapat kode qris sendiri, transaksi keuangan menjadi lebih mudah.",dengan dana bisnis dapat kode qris sendiri transaksi keuangan menjadi lebih mudah,2025-05-03 15:09:21,5,negatif
4c2d69fd-6a5a-4377-9674-4fbcca61b1d7,"ini gmna ini pihak Dana, masa tiba"" bisa berlangganan ke apk lain, terus jg tiba"" transaksi ke maxtohub jg, lagian maxtohub apaan lgi ini, gua aja baru tau, masa tiba"" transaksi kesono, yaa klo gua sendiri sihh okelahh, tapi ini banyak korban nya lohh, udh buka nya ribet pake sidik jari verifikasi wajah terus pin jg, masa masi bisa kecolongan",ini gmna ini pihak dana masa tiba bisa berlangganan ke apk lain terus jg tiba transaksi ke maxtohub jg lagian maxtohub apaan lgi ini gua aja baru tau masa tiba transaksi kesono yaa klo gua sendiri sihh okelahh tapi ini banyak korban nya lohh udh buka nya ribet pake sidik jari verifikasi wajah terus pin jg masa masi bisa kecolongan,2025-05-03 15:01:33,1,negatif
f3a76bd5-f7ea-4d79-94ec-3c9a234bf05f,transaksi cepat dan aman,transaksi cepat dan aman,2025-05-03 14:59:13,5,positif
3d298a16-f048-411f-b4d5-5981deaa8ace,"tolong lah dana banned orang yang mencoba terus terusan masuk ke akun kita, risih banget ngirimin kode terus",tolong lah dana banned orang yang mencoba terus terusan masuk ke akun kita risih banget ngirimin kode terus,2025-05-03 14:45:01,1,negatif
29a8beab-b200-4bf9-bd30-511443cba102,dana saya hilang tanpa ada konfirmasi dulu. tanpa masukin sandi saya dulu. gimana sih? gua lagi butuh buat keluarga saya. eh malah tiba2 hilang. parah mulai ga amanah ni aplikasi.,dana saya hilang tanpa ada konfirmasi dulu tanpa masukin sandi saya dulu gimana sih gua lagi butuh buat keluarga saya eh malah tiba hilang parah mulai ga amanah ni aplikasi,2025-05-03 14:34:48,1,negatif
f47f6b18-91f1-47a7-b750-289c5bb72af3,"setelah sekian tahun pakai dana, baru kali ini kehilangan uang di dana. kecewa banget sama aplikasi dana padahal sudah bagus tampilan dan menu aplikasinya, tapi kenapa hal seperti ini banyak sekali kejadian nya. tolong dong kepada pihak dan developer dana ditingkatkan lagi keamanan nya terhadap hal seperti ini. dan juga kembalikan uang saya dan pengguna lain nya yang pernah hilang",setelah sekian tahun pakai dana baru kali ini kehilangan uang di dana kecewa banget sama aplikasi dana padahal sudah bagus tampilan dan menu aplikasinya tapi kenapa hal seperti ini banyak sekali kejadian nya tolong dong kepada pihak dan developer dana ditingkatkan lagi keamanan nya terhadap hal seperti ini dan juga kembalikan uang saya dan pengguna lain nya yang pernah hilang,2025-05-03 14:32:15,3,negatif
46374b40-49ff-409f-baf3-7e5812cdb9ac,"apk gk jelas buat apa adanya pin sama pendeteksi wajah kalo saldo tiba tiba ilang, gak sampe beberapa menit ada 4 kali transaksi dari apk hotel murah padahal download apk nya aja belum pernah, kok bisa transaksi tanpa persetujuan pengguna apa maksudnya ni?",apk gk jelas buat apa adanya pin sama pendeteksi wajah kalo saldo tiba tiba ilang gak sampe beberapa menit ada kali transaksi dari apk hotel murah padahal download apk nya aja belum pernah kok bisa transaksi tanpa persetujuan pengguna apa maksudnya ni,2025-05-03 14:21:30,1,positif
4f46dd0c-9c45-41b0-a3f1-0ab22a5c3d0c,"Kenapa aplikasi dana? Sinyal di sini bagus. Di aplikasi lain lancar-lancar aja. Giliran Dana mau login aja tandanya ""Koneksi Internetmu Bermasalah"". Jadinya ga bisa login...",kenapa aplikasi dana sinyal di sini bagus di aplikasi lain lancarlancar aja giliran dana mau login aja tandanya koneksi internetmu bermasalah jadinya ga bisa login,2025-05-03 14:09:01,1,negatif
933e69e5-616f-4dba-bc0c-2e4e9a84a346,saldo saya tiba2 hilang dan ada transaksi yang tidak di kenal walau saldo cuma sedikit tapi itu juga hasil kerja..tolong di urus keamananya dan juga balikin saldo yang bukan saya yang transaksi,saldo saya tiba hilang dan ada transaksi yang tidak di kenal walau saldo cuma sedikit tapi itu juga hasil kerjatolong di urus keamananya dan juga balikin saldo yang bukan saya yang transaksi,2025-05-03 14:05:30,2,negatif
645c597d-37f0-4174-b131-91209b5b01f0,sangat mudah dan nyaman,sangat mudah dan nyaman,2025-05-03 13:50:50,5,positif
aa04cdc9-7a8c-494b-bf8c-55675dec7bf4,dana sekrang engga aman sering ke bobolan aneh,dana sekrang engga aman sering ke bobolan aneh,2025-05-03 13:48:21,2,negatif
d41e3c07-54d2-4251-bf22-00040c7f37d5,"apk dana mengirimkan kode OTP dikirimkan via email, tapi di email saya tidak menerima kode otp. apakah bisa di kirimkan via nomor sms atau whatsapp saja",apk dana mengirimkan kode otp dikirimkan via email tapi di email saya tidak menerima kode otp apakah bisa di kirimkan via nomor sms atau whatsapp saja,2025-05-03 13:44:25,5,negatif
d5d13e30-3470-497f-b6a1-f2ae169cc79c,aplikasi bagus lancar transaksinya aman,aplikasi bagus lancar transaksinya aman,2025-05-03 13:32:15,5,positif
4ee762f5-6dfe-4ba7-ba23-ea0ade3b0fe3,aplikasi main potong aja tanpa ada nya konfirmasi dari pemilik akun parah udah sering terpotong otomatis tanpa ada nya otp 6 x akun saya,aplikasi main potong aja tanpa ada nya konfirmasi dari pemilik akun parah udah sering terpotong otomatis tanpa ada nya otp x akun saya,2025-05-03 12:29:12,2,negatif
f39abc86-8961-4741-ad56-5640c99a5954,saat ini aplikasi dana tidak aman kok bisa orang lain mengambil saldo dana kita padahal cuma kita yang tau pasword nya,saat ini aplikasi dana tidak aman kok bisa orang lain mengambil saldo dana kita padahal cuma kita yang tau pasword nya,2025-05-03 12:27:33,1,negatif
8a31e2ba-dfcc-472d-b5e0-f205664ba0ab,aplikasi amanah ini meski naruh uang banyak ttp utuh.pokoknya jangn ragu sama aplikasi ini sangt amanah.terimakasih dana.,aplikasi amanah ini meski naruh uang banyak ttp utuhpokoknya jangn ragu sama aplikasi ini sangt amanahterimakasih dana,2025-05-03 12:26:41,5,negatif
ad99a81e-acae-4dda-a735-aee40859e12f,"aplikasi tingkat keamanan tiada guna,sering kali saldo hilang tanpa verifikasi pin pemilik yg dilakukan oleh pihak tak bertanggung jawab.kecewa dan mat sangat kecewaaa....",aplikasi tingkat keamanan tiada gunasering kali saldo hilang tanpa verifikasi pin pemilik yg dilakukan oleh pihak tak bertanggung jawabkecewa dan mat sangat kecewaaa,2025-05-03 12:17:15,1,negatif
85ccbf75-22d3-4620-a482-6367106e3388,"jangan pakai apk ini ,, gak aman saldo ku tiba2 hilan 120ribu dan pihak dana gak ada tangung jawab sama sekali",jangan pakai apk ini gak aman saldo ku tiba hilan ribu dan pihak dana gak ada tangung jawab sama sekali,2025-05-03 12:16:31,1,negatif
8b29af37-3807-4125-8922-ef1070e88ba8,"dompet digital yg buruk, keamanannya sangat buruk, uang saya hilang 200 ribu, sudah laporan pun tidak diproses, harusnya keamanan diperketat! banyak yg punya kasus yg sama seperti saya, akunnya gampang dibajak, uang pun hilang begitu saja, jadi saya mohon keamanannya diperketat lagi dong!",dompet digital yg buruk keamanannya sangat buruk uang saya hilang ribu sudah laporan pun tidak diproses harusnya keamanan diperketat banyak yg punya kasus yg sama seperti saya akunnya gampang dibajak uang pun hilang begitu saja jadi saya mohon keamanannya diperketat lagi dong,2025-05-03 12:14:34,1,negatif
a2a8fbbd-d27b-493a-84f5-1daff3c35bcf,"skrg malah ga bisa login ,biasanya kalo mau login dikasih verifikasi wajah,skrg dah gada lagi ,kek mana ini ,ga jelas kali",skrg malah ga bisa login biasanya kalo mau login dikasih verifikasi wajahskrg dah gada lagi kek mana ini ga jelas kali,2025-05-03 11:28:34,1,negatif
e56cec25-5d3d-4a4d-8c48-32edcbca9b8d,"aplikasi nya busuk ,kode otp aja harus nunggu 5 hari tolong ini admin nya benerin lagi aplikasi nya,kalo gak bisa buang aja sekalian",aplikasi nya busuk kode otp aja harus nunggu hari tolong ini admin nya benerin lagi aplikasi nyakalo gak bisa buang aja sekalian,2025-05-03 11:28:14,1,negatif
9e0f0e5b-51f9-4922-9942-b0183fd1e61d,apa ini gangguan mohon diperbaiki sya ingin memperbaiki pin,apa ini gangguan mohon diperbaiki sya ingin memperbaiki pin,2025-05-03 11:27:34,1,negatif
9c55ae4a-c771-4be2-b8cf-9d52d27b37d2,tolong bantu saya. setelah update saya tidak bisa masuk karena kartu saya sudah tidak aktif. tidak bisa menerima kode otp saya minta bantuan di email help dana tidak ada respon,tolong bantu saya setelah update saya tidak bisa masuk karena kartu saya sudah tidak aktif tidak bisa menerima kode otp saya minta bantuan di email help dana tidak ada respon,2025-05-03 11:08:36,5,negatif
9b4623e5-45b4-48b3-b2ee-0a03b04afe06,"aplikasi sampah , tidak amanah ,transfer ke bri di riwayat dana sudah berhasil sedangkan di penerima belum ada transaksi masuk , ternyata di tunggu sampai 2 minggu tetep ngga ada transaksi masuk di bri ,pihak bri suruh konfirmasi ke dana , sedangkan dana lempar lagi ke bri , sampai2 cek mutasi ke bank bri tidak ada transaksi sama sekali di bri , aplikasi macam apa ini, aplikasi yang sangat merugikan masyarakat !!!!!",aplikasi sampah tidak amanah transfer ke bri di riwayat dana sudah berhasil sedangkan di penerima belum ada transaksi masuk ternyata di tunggu sampai minggu tetep ngga ada transaksi masuk di bri pihak bri suruh konfirmasi ke dana sedangkan dana lempar lagi ke bri sampai cek mutasi ke bank bri tidak ada transaksi sama sekali di bri aplikasi macam apa ini aplikasi yang sangat merugikan masyarakat,2025-05-03 10:58:54,1,negatif
e98c98f0-8412-4e02-8460-4106a64bc20f,hp hilang. kode otp gak bisa g Mana min,hp hilang kode otp gak bisa g mana min,2025-05-03 10:45:36,1,negatif
0121dc33-f001-4ade-83f5-565460e6d79a,"sangat baik dan memudah kan dalam bertransaksi,,semoga lebih baik dan aman",sangat baik dan memudah kan dalam bertransaksisemoga lebih baik dan aman,2025-05-03 10:41:56,5,positif
410ec7de-8413-4e89-9d97-33a8a8d03285,oke cepat dan aman,oke cepat dan aman,2025-05-03 10:18:23,5,positif
44251613-226d-42d4-9b4e-c2a152b5f525,menyesal sangat sangat menyesal karena aplikasi ini membuat orang kehilangan uang karena keamanan kurang ketat dan sering di gunakan untuk jalur penipuan Seseorang mending kalo gini ga usah nyimpen uang ke dana lagi. apk ini seperti tidak ada orang nya saya ingin melaporkan masalah saya tapi saya kebingungan mau komunikasi sama siapa malah kayak ngomong Ama Ama robot cuman di bulet buletin maaf agak melenceng 🗿,menyesal sangat sangat menyesal karena aplikasi ini membuat orang kehilangan uang karena keamanan kurang ketat dan sering di gunakan untuk jalur penipuan seseorang mending kalo gini ga usah nyimpen uang ke dana lagi apk ini seperti tidak ada orang nya saya ingin melaporkan masalah saya tapi saya kebingungan mau komunikasi sama siapa malah kayak ngomong ama ama robot cuman di bulet buletin maaf agak melenceng,2025-05-03 10:10:33,1,negatif
f99821de-78b9-4c2d-931d-fc39f2987788,sangat nyaman mengunakan dana,sangat nyaman mengunakan dana,2025-05-03 09:48:56,4,negatif
2e323387-a634-4158-9aa4-d7c9e9a994c4,susah masuk ke beranda pas habis verifikasi wajah...lama2 makin lemot aja,susah masuk ke beranda pas habis verifikasi wajahlama makin lemot aja,2025-05-03 09:42:43,3,negatif
6be785e5-483e-4ff4-a08e-5e799ca7eeaa,apalah gw daftar viz tadi nya trus skrng nyoba make login viz nya malah ga bisa mana ga bisa di off in viz nya anjir,apalah gw daftar viz tadi nya trus skrng nyoba make login viz nya malah ga bisa mana ga bisa di off in viz nya anjir,2025-05-03 09:03:39,1,negatif
708d02c7-1ce8-4c89-a31b-c49d178bb6cf,apa si ni apk tiba² bayar premium YouTube padahal ga gue suruh dan gue off in/suruh jangan premium YouTube lagi lewat apk ya malah tetep di bayar Tampa izin gue dan awal ya YouTube yang 10k malah baik jadi 150k ga ngotak lu klo sampe permintaan pengembalian ya ga di kasih gue pindah ke gopay aja,apa si ni apk tiba bayar premium youtube padahal ga gue suruh dan gue off insuruh jangan premium youtube lagi lewat apk ya malah tetep di bayar tampa izin gue dan awal ya youtube yang k malah baik jadi k ga ngotak lu klo sampe permintaan pengembalian ya ga di kasih gue pindah ke gopay aja,2025-05-03 08:53:25,1,negatif
cf57c2a5-c023-4991-a1f9-8547c5e0feee,kok dana gak aman ya tiba tiba uang saya hilang,kok dana gak aman ya tiba tiba uang saya hilang,2025-05-03 08:30:24,1,negatif
c185aaf0-7517-47b4-80bd-5484ebbfd42f,"aplikasi tidak bertanggungjawab..saldo saya berkurang tanpa saya mengetahui dan tanpa ada saya mentransfer ke orang lain.. saya menyesal menggunakan dana.. aplikasi tidak bagus.. Sangat jelek kembalikan saldo saya 100.000, Uang hilang tanpa ada saya melakukan transfer dan memasukan pin utk melakukan transfer uang",aplikasi tidak bertanggungjawabsaldo saya berkurang tanpa saya mengetahui dan tanpa ada saya mentransfer ke orang lain saya menyesal menggunakan dana aplikasi tidak bagus sangat jelek kembalikan saldo saya uang hilang tanpa ada saya melakukan transfer dan memasukan pin utk melakukan transfer uang,2025-05-03 08:20:58,1,negatif
59d678b7-c008-4683-a32e-cc8b613e2c0c,uang di DANA tau2 ada yg ngembat.. gak aman bray,uang di dana tau ada yg ngembat gak aman bray,2025-05-03 08:08:38,1,negatif
f67fd68d-fe57-44e8-8562-7203e0983c5c,fitur keamanan aplikasi dana tidak bisa di percaya.. saya hari ini tgl 03-05-2025 jam 11:47 baru saja kehilangan saldo dana .. dan saya mengajukan apakah bisa kembali atau yidak tetapi tidak ada respon.. kapok,fitur keamanan aplikasi dana tidak bisa di percaya saya hari ini tgl jam baru saja kehilangan saldo dana dan saya mengajukan apakah bisa kembali atau yidak tetapi tidak ada respon kapok,2025-05-03 08:05:06,1,negatif
0660ad33-44a3-4e50-85f7-8cdf843776ef,aplikasinya ga aman! saya baru aja kehilangan 190.000 pdhal saya gada berlangganan kemana2 tapi uang saya lenyap gitu ajaa! mana uang saya gada lagi hidup di perantauan jauh dari keluarga uang satu2 nya malah di ambil oleh pihak tidak bertanggung jawab. tolong dong pihak dana keamanannya lebih di perbaiki lagi biar gada korban2 lain seperti saya. baru kali ini saya kecewa bertahun2 saya pakai dana tidak pernah sekalipun ada masalah percuma aja udah isi keamanan lainnya kalau ujung2nya tetep aja,aplikasinya ga aman saya baru aja kehilangan pdhal saya gada berlangganan kemana tapi uang saya lenyap gitu ajaa mana uang saya gada lagi hidup di perantauan jauh dari keluarga uang satu nya malah di ambil oleh pihak tidak bertanggung jawab tolong dong pihak dana keamanannya lebih di perbaiki lagi biar gada korban lain seperti saya baru kali ini saya kecewa bertahun saya pakai dana tidak pernah sekalipun ada masalah percuma aja udah isi keamanan lainnya kalau ujungnya tetep aja,2025-05-03 08:00:19,1,negatif
d1838e0a-a832-408a-8c1b-1f14c62659f2,dari.hasil.mainmahjong. hadiah.pindah.kedana,darihasilmainmahjong hadiahpindahkedana,2025-05-03 07:57:45,5,negatif
d3b96127-b016-41f2-abf6-6191c3983cab,"berkali kali coba tarik saldo dana bisnis di tarik nggk bisa, suruh verifikasi wajah nggk muncul menu kamera, jaringan gangguan... tolong di perbaiki admin",berkali kali coba tarik saldo dana bisnis di tarik nggk bisa suruh verifikasi wajah nggk muncul menu kamera jaringan gangguan tolong di perbaiki admin,2025-05-03 07:53:22,1,negatif
3115479b-d3f9-447f-b5e8-7ed6cb28eb22,"praktis.....mudah,dan aman2 aja",praktismudahdan aman aja,2025-05-03 07:13:08,5,positif
d1d9d4a6-8fde-4930-b7dc-fbca2cc376fe,"dana di hack atau di ganti nomor oleh orang tidak bertanggung jawab, cs slow respon",dana di hack atau di ganti nomor oleh orang tidak bertanggung jawab cs slow respon,2025-05-03 06:55:55,1,negatif
787b201e-4a0d-4649-aecf-9fb29e1daca1,"sangat mengecewakan,,akun saya di tangguhkan,,ngk bisa di login,,tpi setiap orang TF tpi masuk,,klau mau sekalian blok saja no atau akun nya",sangat mengecewakanakun saya di tangguhkanngk bisa di logintpi setiap orang tf tpi masukklau mau sekalian blok saja no atau akun nya,2025-05-03 06:53:56,1,positif
67703f62-f1e9-4445-8b2e-71bc4bf53335,"sangat bagus, mudah bertransaksi cepat dan aman",sangat bagus mudah bertransaksi cepat dan aman,2025-05-03 06:51:33,5,positif
ef0e8f99-2078-49eb-b27f-df07319faa39,"saldo gw d sedot 190rb. meskipun dengan keamanan mutakhir, dana tetep mudah d hack. buktinya uang saya tiba2 hilang tanpa saya melakukan apa2. minta refund, g di dengar dan di abaikan. mending pake gopay atau shoopepay aja dr pada aplikasi ini. merugikan sekali. Shoopepay lebih aman dan menjamin",saldo gw d sedot rb meskipun dengan keamanan mutakhir dana tetep mudah d hack buktinya uang saya tiba hilang tanpa saya melakukan apa minta refund g di dengar dan di abaikan mending pake gopay atau shoopepay aja dr pada aplikasi ini merugikan sekali shoopepay lebih aman dan menjamin,2025-05-03 06:43:21,1,negatif
05ae96e7-a834-45cd-b5e5-f60ce0b83c1a,bikin aplikasi tapi tidak bisa bertanggung jawab aplikasi macem apa kalau berani buat ya harus berani sama resiko nya..pengajuan laporan soal kehilangan saldo saja tidak di tanggapi hati hati yang punya akun dana sekarang udah gk aman masih mending kalo pihak aplikasi tanggung jawab lah ini mah boro tanggung jawab kita upload bukti aja ora bisa parah hati hati yg punya akun dana tidak ada itikad mengganti rugi,bikin aplikasi tapi tidak bisa bertanggung jawab aplikasi macem apa kalau berani buat ya harus berani sama resiko nyapengajuan laporan soal kehilangan saldo saja tidak di tanggapi hati hati yang punya akun dana sekarang udah gk aman masih mending kalo pihak aplikasi tanggung jawab lah ini mah boro tanggung jawab kita upload bukti aja ora bisa parah hati hati yg punya akun dana tidak ada itikad mengganti rugi,2025-05-03 06:42:56,1,negatif
252e229d-aa79-45a3-a2a1-e8e38b1d24b0,"tolong pihak dana, uang saya tiba-tiba berkurang . saya buka ada transaksi google play tolong dong diperkuat lagi sistem nya untuk kenyamanan planggan",tolong pihak dana uang saya tibatiba berkurang saya buka ada transaksi google play tolong dong diperkuat lagi sistem nya untuk kenyamanan planggan,2025-05-03 06:38:28,1,negatif
78f4108b-9042-4d5d-b9da-1e83721cb509,i love DANA.. tapi kalo bisa jangan ada pinjol di aplikasi dana. itu bisa menghilangkan reputasi dana. dan bisa bisa pengguna dana akan lari ke aplukasi lain. gaya nagih dana cicil tidak jauh beda dg pinjol.,i love dana tapi kalo bisa jangan ada pinjol di aplikasi dana itu bisa menghilangkan reputasi dana dan bisa bisa pengguna dana akan lari ke aplukasi lain gaya nagih dana cicil tidak jauh beda dg pinjol,2025-05-03 06:31:03,5,negatif
f0973796-2472-487f-bf00-c1f5cbbbb1e0,dana pinjaman nga muncul,dana pinjaman nga muncul,2025-05-03 06:03:53,5,negatif
ccbf14a8-14e5-4d68-b363-c54cf81ac20f,sering minta kode otp lewat wa,sering minta kode otp lewat wa,2025-05-03 05:42:12,1,negatif
4ef0cb04-12e5-46fe-b53c-cc109db757e8,temen ku pernah simpen uang 10 JT tiba tiba ilang di dana padahal ga TF/pencet link atau apapun dan pas di cek ke TF di Pintu kemana saja tolong segera di tindak lanjut,temen ku pernah simpen uang jt tiba tiba ilang di dana padahal ga tfpencet link atau apapun dan pas di cek ke tf di pintu kemana saja tolong segera di tindak lanjut,2025-05-03 05:23:47,1,negatif
a7b0616b-9a3c-40a2-8e24-ac0426c6b618,saya sangat kecewa dengan kurangnya ke amanan yang menyebabkan uang salah hilang.sabgat buruk,saya sangat kecewa dengan kurangnya ke amanan yang menyebabkan uang salah hilangsabgat buruk,2025-05-03 05:15:12,1,negatif
19311056-b21a-44f4-99e3-894db7feb595,mudah dipahami gampang dipakai nya .. nyaman aman lancar,mudah dipahami gampang dipakai nya nyaman aman lancar,2025-05-03 03:55:38,5,positif
f39336f9-6cf4-4629-9ec3-69173aebf374,saya tidak pernah melakukan transaksi tetapi tiba-tiba saldo saya berkurang saya lapor di Diana customer service pelayanan gak jelas saya lapor via email tanggapannya sangat lama dari segi Krama dan kenyamanan layanan tidak baik,saya tidak pernah melakukan transaksi tetapi tibatiba saldo saya berkurang saya lapor di diana customer service pelayanan gak jelas saya lapor via email tanggapannya sangat lama dari segi krama dan kenyamanan layanan tidak baik,2025-05-03 03:32:38,1,positif
b8f701b0-4d0f-4376-bf7d-485f750dd289,Dana mudah tapi mudah di hack jga..,dana mudah tapi mudah di hack jga,2025-05-03 03:12:49,3,negatif
28782719-bfb6-4ea7-9cdd-4037ddcdcf53,jangan memakainya lagi teman teman tidak aman sudah 2 kali saya kesedot saldonya entah dari mana ga ada konfirmasi sebaiknya JANGANNNN!!!!!!!!!!!!!!!!!,jangan memakainya lagi teman teman tidak aman sudah kali saya kesedot saldonya entah dari mana ga ada konfirmasi sebaiknya jangannnn,2025-05-03 02:32:33,1,negatif
4fb69ca7-77aa-415e-8937-5553e2aac7ff,opsi memasukkan otp buat ganti nomor telepon tidak bisa diakses sedangkan opsi melalui email pelayanan lama padahal cuma minta ganti nomor telepon,opsi memasukkan otp buat ganti nomor telepon tidak bisa diakses sedangkan opsi melalui email pelayanan lama padahal cuma minta ganti nomor telepon,2025-05-03 02:19:49,1,negatif
85c7e88a-d725-4ece-bc9b-3bb8c92b7e8d,transaksi cepat dan nyaman,transaksi cepat dan nyaman,2025-05-03 02:15:09,5,positif
0bcd594e-ce1e-48d8-b719-9615901bd5d0,"Rating: ★★★★★ Aplikasi DANA sangat membantu dan nyaman dipakai untuk transaksi harian. Fitur lengkap dan performanya stabil. Saya harap DANA bisa menambahkan fitur ganti foto verifikasi KTP, karena banyak akun yang fotonya sudah tidak sesuai atau pemiliknya sudah tidak aktif. Fitur ini penting untuk kemudahan dan keamanan pengguna.",rating aplikasi dana sangat membantu dan nyaman dipakai untuk transaksi harian fitur lengkap dan performanya stabil saya harap dana bisa menambahkan fitur ganti foto verifikasi ktp karena banyak akun yang fotonya sudah tidak sesuai atau pemiliknya sudah tidak aktif fitur ini penting untuk kemudahan dan keamanan pengguna,2025-05-03 01:28:01,5,negatif
ad9e18aa-01e4-4fd3-8f13-007973682986,kenapa gak bisa kirim otp lewat email,kenapa gak bisa kirim otp lewat email,2025-05-03 01:24:13,3,negatif
15cb581b-fa92-44ef-a49c-36862c54f1d8,bagus aman n top,bagus aman n top,2025-05-03 00:51:10,5,positif
01302326-8962-4644-8f98-f8cff49053ee,"sangat nyaman, aman, cepat, sukses terus untuk aplikasi dana",sangat nyaman aman cepat sukses terus untuk aplikasi dana,2025-05-03 00:46:25,5,negatif
90222b7b-2094-4b5c-8047-b44fc1e0660d,"kak nomor dana ku udah lama hilang, stiap mau login ke HP pribadi knp sllu minta otp dan verifikasi muka padahal saya nonaktifkan dan knp meminta kode otp? sedangkan di HP tmn dan orang tua dana saya bisa login tnpa otp, knp di di hp pribadiku tidak bisa??",kak nomor dana ku udah lama hilang stiap mau login ke hp pribadi knp sllu minta otp dan verifikasi muka padahal saya nonaktifkan dan knp meminta kode otp sedangkan di hp tmn dan orang tua dana saya bisa login tnpa otp knp di di hp pribadiku tidak bisa,2025-05-02 23:26:14,4,negatif
